Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,threshold
Gimap6,36.020118442817584,5.75751467519983,2.0189127768921056,1.817753805931261e-4,0.0022267484122657946,TRUE
Vmn2r117,168.24382685117743,5.754197910053937,1.2572522271210227,4.3264148106567127e-7,1.9834871395155594e-5,TRUE
Rpgrip1,68.04628080212137,5.753909570409364,1.4774877699832567,8.40608537978078e-6,1.9957447705829534e-4,TRUE
Vmn1r217,57.04052487776033,5.753190210431304,1.8192589481126475,1.1459483672134719e-4,0.0015493998838873404,TRUE
Zfp474,24.411647868205147,5.7523109120077915,2.026468204945928,1.913890391560467e-4,0.0023090572340526555,TRUE
Or1f19,297.93711343011324,5.751376698990141,1.36113940899226,3.8220207491712e-6,1.0857914501527245e-4,TRUE
Gm7962,20.903955499785315,5.750957081527431,1.8323062693161356,1.268039607380224e-4,0.0016730203592381634,TRUE
Gm38356,1924.5266913359296,5.746928082040668,1.4393028318961418,9.804999426978374e-6,2.2579804107647773e-4,TRUE
Ccdc92b,26.68293361701709,5.743496441378054,1.8376399911734482,1.318000123191149e-4,0.0017213409598429,TRUE
Qrich2,25.670128806115265,5.741523131656085,2.0436839185091276,2.1485769566261702e-4,0.0025131023723635715,TRUE
Neu4,17.910864771474287,5.739859156025313,2.8553357776606694,0.001966843663580158,0.014479425316640492,TRUE
Spock3,17.389538578886306,5.733979820092597,2.759943733837639,0.0014832251515480442,0.011581816443744184,TRUE
Vmn1r12,289.7571401251297,5.733342635911688,1.2213352204190924,4.863862507078966e-7,2.153987958703244e-5,TRUE
Reg2,576.7071205759144,5.725834718531763,1.3143856602937234,2.2546365702826014e-6,7.252293084055793e-5,TRUE
Gimap1,60.8393678059547,5.724174719566571,1.844016279878478,1.3743526207097594e-4,0.0017809431003778253,TRUE
Zfp488,11072.893680312613,5.7236577517079015,1.5442161652331352,2.878834731221974e-5,5.296365410033195e-4,TRUE
Gm41675,128.77896800560418,5.703963846738922,1.4647575674064954,1.2755350249633887e-5,2.7831504379480156e-4,TRUE
Mrgprc2-ps,1179.6323490534598,5.703899673272162,1.355282782257667,4.0870354030930455e-6,1.1415650846482437e-4,TRUE
Igha,17.188983640185977,5.7001521605408385,2.895984396195761,0.002164951598233536,0.015425376821568922,TRUE
Gm49858,996.4811671086064,5.69930638798645,1.2369618328581782,6.960503507313031e-7,2.8680438315360285e-5,TRUE
Or2a12,45.33341335208007,5.696053735566375,1.8944866806860094,1.9672472832179977e-4,0.0023637193566542823,TRUE
Or51s1,1195.6541526669114,5.69515308225328,1.5578967832516395,3.60958788200163e-5,6.281501843870724e-4,TRUE
Or13a17,1109.8788638486021,5.69426164234761,1.20185423295276,3.797799316020043e-7,1.7905321928933268e-5,TRUE
Vmn2r44,130.21015307629384,5.694196664612422,1.2337759059873343,5.215441250800846e-7,2.266046729078895e-5,TRUE
Epb41l4b,58.236136117060234,5.690915255224572,1.9050785794294105,2.1150033209713705e-4,0.0024817881565684444,TRUE
Nrip2,28.7595418990269,5.690883405482424,1.9043327390775273,2.1037652879935475e-4,0.0024752443149531162,TRUE
Or12k8,109.43990501344628,5.690242095553327,1.307087314046337,1.642513147661067e-6,5.797635345806134e-5,TRUE
Rasl10a,17.49734911853532,5.688208672054848,1.9081095971283468,2.156889892876574e-4,0.002519909498162713,TRUE
Cacng6,14.343200488443717,5.6877072594475875,2.8694820522774247,0.002002799151659589,0.014513743997655227,TRUE
C330022B21Rik,310.7341129853663,5.686673482990391,1.4036194491679517,6.250423930793857e-6,1.5899515873956874e-4,TRUE
Gm5697,420.23242776239795,5.682779113733846,1.286791764109676,1.8116629115348172e-6,6.189788983571197e-5,TRUE
Rps6-ps1,8.344425374322334,5.6824124403788705,2.8689435604594355,0.001989465506626421,0.014489802505154081,TRUE
Gm13290,24.063948628602233,5.67956731963086,2.0219477312831233,1.6138629690914114e-4,0.002029658666065163,TRUE
Vmn1r207,885.093624856738,5.676569131216493,1.6239068801043162,6.24245556102368e-5,9.546601203867595e-4,TRUE
Or51k1,5787.208921597541,5.675662451096797,1.4297293086674392,1.0550596456789242e-5,2.3668227799521693e-4,TRUE
Gm5841,14.620160375768146,5.67458522423753,2.6294841586148183,0.0021206298488034986,0.015163758004549364,TRUE
Synm,79.11032550793846,5.672859780552684,1.0953500311784823,2.703917995740316e-8,2.148375959723073e-6,TRUE
Slc12a8,194.23361505775173,5.668057766202,1.4613348629445273,1.620611308705328e-5,3.3422803856784233e-4,TRUE
Or8c15,387.56742644723204,5.664816571630419,1.4888675767926376,2.132878780367072e-5,4.175964469573064e-4,TRUE
Ldb3,35.88862269246412,5.656599560527667,1.9310483216554188,2.484939988195434e-4,0.0028157476241239517,TRUE
Tasl,16.467102508897668,5.655974490674876,2.941511606307693,0.0023945195061485344,0.01662271877420418,TRUE
Gm45844,163.25787849504027,5.650455215163897,1.1270663452970031,9.857389929558915e-8,6.162568255962177e-6,TRUE
Ccdc88c,82.04077128429888,5.650427850820083,1.6419885267012335,6.736717611962478e-5,0.001015497802988418,TRUE
Gm4840,15.841748802476054,5.647957343110984,1.9607098422164846,3.0082354997567777e-4,0.0032765287040769754,TRUE
Fam135b,113.74688582425632,5.647375352958021,1.3711184591590366,1.9724828802063854e-6,6.491291432335964e-5,TRUE
Snap91,40.34789778517469,5.647076834086403,1.658666802247338,2.8547503657893433e-5,5.256905498147449e-4,TRUE
Gm53041,23.91452124100648,5.642659673568025,1.9583601195169622,2.954533786511492e-4,0.0032250830489544986,TRUE
Rex2,46.544680759741325,5.64244450929567,2.06362594779967,2.2258309000349857e-4,0.00258983346787618,TRUE
Tchh,83.12156006586659,5.641024932353605,0.9829584265938404,1.1280601327789473e-9,1.6576955632170056e-7,TRUE
Or6c8,1681.7542739360788,5.637896219779684,1.421714982823827,1.0953083629598807e-5,2.443370769855582e-4,TRUE
Stard8,18.757970022995526,5.637803808212894,2.9014859749027386,0.0021336005152993447,0.015239131238996744,TRUE
Ifi203-ps,13.625869462464063,5.637547456412405,2.9210818994195034,0.002250252286601825,0.015936357014098082,TRUE
Gm20789,112.64448594100972,5.631856229990317,1.855637332275345,6.318572864392658e-5,9.619183101876548e-4,TRUE
Vmn1r229,4095.1414963521697,5.621105393310312,1.497902619124702,2.4619950731847476e-5,4.6797610401880056e-4,TRUE
Igfn1,36.434022260605346,5.615824391843923,1.6873550377697766,7.926078732806602e-5,0.0011622778541791328,TRUE
Tnxb,76.36407126607156,5.613336862745384,1.1834645639219832,1.6585646644686358e-7,9.388102239105285e-6,TRUE
Or6z3,5092.972391528851,5.610268720395506,1.3158873360797585,3.133627051249315e-6,9.231008018178005e-5,TRUE
Vmn2r86,227.24959984686078,5.607771847830684,1.0735895899725576,3.4069307943403466e-8,2.6335046833926176e-6,TRUE
Thsd7b,106.33639151141237,5.606910859405637,1.4526641302881544,1.3192454755285666e-5,2.859751360702848e-4,TRUE
Gng3,15.745221377609358,5.606711440988362,2.992854342365981,0.0026621380506062207,0.01813837346882127,TRUE
Gm49183,91.32279964644249,5.60646522540983,1.4146864085306436,9.68532039033022e-6,2.245980750515763e-4,TRUE
M1ap,20.9835944695048,5.60594937449013,2.1272513143183156,3.549836694511907e-4,0.003718192920097214,TRUE
Gm48974,10.76874176361327,5.604619994336047,2.919197532842738,0.0022048400679156653,0.015670393968083434,TRUE
Gm5891,138.91538729633314,5.598428516352901,1.8997434376666873,1.1314371102823131e-4,0.001532897438203816,TRUE
Pitx3,23.56829484149502,5.598029659045947,2.142706201947478,3.889934008760486e-4,0.003978305330087711,TRUE
Or1j10,1561.7886094099379,5.595688194942518,1.0914644176058323,5.267203600520422e-8,3.7050271019248423e-6,TRUE
Gm48850,105.4767414705601,5.595337942040499,1.7244459643454075,1.38865820644176e-4,0.0017955011390733714,TRUE
Or4b12,370.81240408106305,5.5936107127220005,1.2802958753439317,1.8923736145574223e-6,6.359253658999775e-5,TRUE
Cfap91,441.8059549850092,5.593436577543124,1.0931057591940683,5.509808135716225e-8,3.840270136177143e-6,TRUE
Gm9864,2191.1773312495447,5.592398527736677,0.928048079266037,3.268019735021514e-10,7.322934559048769e-8,TRUE
Tmem255a,14.472238265813981,5.590679769673676,2.912637380659971,0.0021492710404334226,0.015330083104207349,TRUE
Or4a74,7331.848369129294,5.587410478298805,1.5355197072216478,3.7378585541254074e-5,6.419462721559724e-4,TRUE
H2-Q7,1319.5199557665744,5.586222570990038,1.034096791630563,1.2442949574617122e-8,1.154184852867857e-6,TRUE
Fam89a,17.88576989915395,5.578606586655872,2.0394261636349422,4.684689376377664e-4,0.004648097524034813,TRUE
Npsr1,22.664067733812637,5.576682669923103,2.7989254303788846,0.0012109782346180667,0.00981920576729488,TRUE
Nipal2,216.28296783937435,5.575162676108643,1.111694694871568,8.665705926027433e-8,5.539108118037343e-6,TRUE
Cnbd2,518.1320676651735,5.574839821222758,0.7680550443709805,6.60278953774769e-14,5.486642989637591e-11,TRUE
Vmn2r115,3223.8284899642695,5.5713048362573545,1.4675438560860665,2.0712828844929686e-5,4.090057394062834e-4,TRUE
Or1n1,1732.6013993000006,5.567969491510358,1.431299393130119,1.4258517618494914e-5,3.0315310966486575e-4,TRUE
Klhdc7a,471.9572497863869,5.565080992554068,1.0257546839749752,9.241968934059537e-9,9.215629322597467e-7,TRUE
Gm7545,13.176398113191528,5.559473822444613,2.7590010147307074,0.0028788023898259105,0.019207747092772877,TRUE
Gm44984,230.94344039998296,5.55683676763933,1.5540866586872917,4.973191504412506e-5,7.959900334871477e-4,TRUE
Gm48128,5035.7977362411675,5.551545351458353,1.3357229643991224,4.760785761796264e-6,1.284767935690161e-4,TRUE
Cngb1,87.85412975097213,5.550944832543341,1.4553975694358507,5.873632390397122e-6,1.515366762764422e-4,TRUE
Snca,15.023340246321048,5.549824636187489,3.0520116219824294,0.002976109982547297,0.019731569608357962,TRUE
Slfnl1,12.356155447818473,5.548793441584435,2.9223245186222413,0.002153329404540766,0.015348051577825768,TRUE
Fbxw19,87.53463915754536,5.548759858821852,1.3053563755443633,3.0203951788149317e-6,8.95033299422083e-5,TRUE
Robo3,45.2423558278055,5.5467343943937095,1.9600250142993878,1.7211919222986095e-4,0.0021346847329851474,TRUE
Or7d9,140.71316120437407,5.542781975159554,1.3275109286935516,2.8315761303210455e-6,8.526977948375447e-5,TRUE
Vmn2r53,13802.1295759682,5.542597892413915,1.5008875228362855,3.0869398142428726e-5,5.551202949995095e-4,TRUE
Vmn2r75,104.12388851629665,5.541038293089631,1.403047590985775,6.069812444570104e-6,1.5459804544324597e-4,TRUE
Gm14849,97.23017143767913,5.532184417856558,1.5478540781623527,2.70426367560657e-5,5.045007528776598e-4,TRUE
Or4q3,1462.8305785589125,5.531649938328813,1.5500423732905735,4.8065973478874274e-5,7.755499264475644e-4,TRUE
Map7,30.86254348712931,5.531171328996924,2.4478945244416423,4.5668611209626373e-4,0.004544756054658577,TRUE
Or52ad1,193.4179050804555,5.529116829597037,1.3285605392335789,4.332089911124828e-6,1.1949561137578105e-4,TRUE
Ano1,36.081625040529715,5.5257582011065995,1.832172620970796,2.4444790715755915e-4,0.0027793754917007996,TRUE
Slc13a1,173.92503701387187,5.525112508340826,1.3467369883678337,5.8700577348876195e-6,1.515366762764422e-4,TRUE
Cmah,1242.6861774588117,5.523430934369153,1.5566292820787522,5.213521623238031e-5,8.291328686781185e-4,TRUE
Or2t1,358.4128163115027,5.523203530787052,1.411241413295972,1.4161998575266443e-5,3.0174437776339603e-4,TRUE
Or5d43,588.2285640751652,5.518648890053743,0.9718702901018073,2.6648615100966694e-9,3.428731167474702e-7,TRUE
Or8b1c,345.61643535928283,5.518382151513988,1.2224797715245315,1.0315864913364241e-6,3.9792900187083764e-5,TRUE
Grk1,680.3008002113364,5.514083905763193,1.1409413426447748,2.420440900257842e-7,1.2570534602563058e-5,TRUE
Xcr1,74.79506102576539,5.511290109262607,1.3737541486747782,6.971553884891036e-6,1.731428382644856e-4,TRUE
Dnah10,65.85578295471917,5.511224722435732,1.607974543048549,3.773550514015927e-5,6.453690663816348e-4,TRUE
Trim14,30.46617595765362,5.509520173993602,1.7779075134711129,8.79939504527823e-5,0.0012600662157215504,TRUE
Ifi27l2b,9.196606295098627,5.504515613724884,8.117988898532325,0.008415569218848158,0.041790761188119724,TRUE
Cyp4b1,9.196606295098627,5.504515613724884,8.117988898532325,0.008415569218848158,0.041790761188119724,TRUE
Stk33,9.196606295098627,5.504515613724884,8.117988898532325,0.008415569218848158,0.041790761188119724,TRUE
Or14a260,9.196606295098627,5.504515613724884,8.117988898532325,0.008415569218848158,0.041790761188119724,TRUE
Gm4978,9.196606295098627,5.504515613724884,8.117988898532325,0.008415569218848158,0.041790761188119724,TRUE
Trim43c,9.196606295098627,5.504515613724884,8.117988898532325,0.008415569218848158,0.041790761188119724,TRUE
Tas2r115,9.196606295098627,5.504515613724884,8.117988898532325,0.008415569218848158,0.041790761188119724,TRUE
Mansc4,9.196606295098627,5.504515613724884,8.117988898532325,0.008415569218848158,0.041790761188119724,TRUE
Ripply1,9.196606295098627,5.504515613724884,8.117988898532325,0.008415569218848158,0.041790761188119724,TRUE
Esp1,9.196606295098627,5.504515613724884,8.117988898532325,0.008415569218848158,0.041790761188119724,TRUE
Ubtfl1,9.196606295098627,5.504515613724884,8.117988898532325,0.008415569218848158,0.041790761188119724,TRUE
Btbd35f3,9.196606295098627,5.504515613724884,8.117988898532325,0.008415569218848158,0.041790761188119724,TRUE
Hmgb1-rs18,9.196606295098627,5.504515613724884,8.117988898532325,0.008415569218848158,0.041790761188119724,TRUE
Gm13818,9.196606295098627,5.504515613724884,8.117988898532325,0.008415569218848158,0.041790761188119724,TRUE
Gm11880,9.196606295098627,5.504515613724884,8.117988898532325,0.008415569218848158,0.041790761188119724,TRUE
Gm14813,9.196606295098627,5.504515613724884,8.117988898532325,0.008415569218848158,0.041790761188119724,TRUE
Gm14053,9.196606295098627,5.504515613724884,8.117988898532325,0.008415569218848158,0.041790761188119724,TRUE
Gm13259,9.196606295098627,5.504515613724884,8.117988898532325,0.008415569218848158,0.041790761188119724,TRUE
Gm4011,9.196606295098627,5.504515613724884,8.117988898532325,0.008415569218848158,0.041790761188119724,TRUE
Mup-ps29,9.196606295098627,5.504515613724884,8.117988898532325,0.008415569218848158,0.041790761188119724,TRUE
Gm26731,9.196606295098627,5.504515613724884,8.117988898532325,0.008415569218848158,0.041790761188119724,TRUE
Gm6216,9.196606295098627,5.504515613724884,8.117988898532325,0.008415569218848158,0.041790761188119724,TRUE
Gm17837,9.196606295098627,5.504515613724884,8.117988898532325,0.008415569218848158,0.041790761188119724,TRUE
Gm43408,9.196606295098627,5.504515613724884,8.117988898532325,0.008415569218848158,0.041790761188119724,TRUE
Gm18867,9.196606295098627,5.504515613724884,8.117988898532325,0.008415569218848158,0.041790761188119724,TRUE
Gm29920,9.196606295098627,5.504515613724884,8.117988898532325,0.008415569218848158,0.041790761188119724,TRUE
Gm18905,9.196606295098627,5.504515613724884,8.117988898532325,0.008415569218848158,0.041790761188119724,TRUE
Api5-ps,9.196606295098627,5.504515613724884,8.117988898532325,0.008415569218848158,0.041790761188119724,TRUE
Gm8314,9.196606295098627,5.504515613724884,8.117988898532325,0.008415569218848158,0.041790761188119724,TRUE
Gm19164,9.196606295098627,5.504515613724884,8.117988898532325,0.008415569218848158,0.041790761188119724,TRUE
Gm10126,9.196606295098627,5.504515613724884,8.117988898532325,0.008415569218848158,0.041790761188119724,TRUE
Gm19716,9.196606295098627,5.504515613724884,8.117988898532325,0.008415569218848158,0.041790761188119724,TRUE
Gm4774,9.196606295098627,5.504515613724884,8.117988898532325,0.008415569218848158,0.041790761188119724,TRUE
Gm49809,9.196606295098627,5.504515613724884,8.117988898532325,0.008415569218848158,0.041790761188119724,TRUE
Gm9288,9.196606295098627,5.504515613724884,8.117988898532325,0.008415569218848158,0.041790761188119724,TRUE
Atp8a2,53.91082699075337,5.502674783755133,1.3595807956363815,4.634576778050481e-6,1.2558065853894123e-4,TRUE
Pla2g4b,24.871663395608046,5.5007803463049365,1.8234607489793522,2.2344836304239048e-4,0.0025983852502357977,TRUE
Or1af1,88.17791316991011,5.499416089640711,1.3990151900422487,9.910078203734263e-6,2.2716860875525565e-4,TRUE
Grhl1,26.19481306529203,5.498126043325223,2.198955938757644,5.182717119038025e-4,0.005025736892987712,TRUE
Or5p56,102.41396868326031,5.497324507033109,1.2809337574417081,2.784197052247723e-6,8.44511679725491e-5,TRUE
Btbd16,63.98073376816854,5.497230639833578,1.481447123651445,1.696932719161503e-5,3.485265624947256e-4,TRUE
Gnat2,26.071920204358992,5.496316800665787,1.7844240281640185,9.284267097457717e-5,0.00131783728629608,TRUE
Pkhd1l1,48.776578923202194,5.495412242349888,1.8366343001305183,2.4529097719764995e-4,0.0027873720559844634,TRUE
Gucy1a2,237.3766253380711,5.489783111234387,1.3317196091133146,4.866856844786346e-6,1.309847855001e-4,TRUE
Acss3,82.25219237116944,5.48796166443671,1.1577339656025114,1.6692274511819934e-7,9.388102239105285e-6,TRUE
Gpd1,34.8202525299255,5.485195756247067,1.6061780664648044,2.6007453207264e-5,4.879443132099746e-4,TRUE
Esyt3,24.262939356109964,5.481848810008043,2.145861635609875,7.832754339161098e-4,0.006954969714420738,TRUE
Aim2,32.111837827835465,5.48041870070779,2.0475287492511525,2.925424977150802e-4,0.003200315431668593,TRUE
Ryr1,85.26913735203074,5.477122133672218,1.6418192429080203,5.254119839765784e-5,8.342588532201355e-4,TRUE
Vmn2r73,259.59168527527777,5.476665304593358,1.4244369406626527,1.3649360073213202e-5,2.93645294433755e-4,TRUE
Abcg1,43.327958909336516,5.475437399847502,1.6573087450839001,6.095713316429087e-5,9.365701900581301e-4,TRUE
Itgb6,26.441626989509945,5.471828302603662,2.486043265194785,5.318031659966806e-4,0.005123550985252077,TRUE
Or4c31,31.674792262566985,5.470840032328653,2.0521612713874684,3.0047465275037785e-4,0.00327451693978185,TRUE
Or10s1,110.82067226600284,5.468297867740361,1.1985319886172412,4.9975680851516e-7,2.1952973639246337e-5,TRUE
Gm9194,111.67660582731494,5.463928411685749,1.4744994087613275,2.1319287083420147e-5,4.175964469573064e-4,TRUE
Vmn1r9,200.20653066439613,5.4634035410058734,1.5495229603676817,5.7678327879552514e-5,8.972534266005584e-4,TRUE
Vmn1r18,1829.4365554893434,5.463139685551443,1.604242394256052,8.294142012045851e-5,0.0012008892698857309,TRUE
Or6c65,42.715276435573855,5.461002625302433,2.0965051436469997,3.846178264909196e-4,0.003937594103546412,TRUE
Gm10310,141.33815300477397,5.459463828134112,1.4502990054177238,2.0713824239098743e-5,4.090057394062834e-4,TRUE
Sla,54.34121928331979,5.45612328873361,1.5578682099383179,4.003835390320417e-5,6.749660962735426e-4,TRUE
Lingo2,38.54111848269927,5.454548057255875,2.0744673602391046,3.40713751387207e-4,0.0036008767058373446,TRUE
Gm20449,222.2782981944049,5.453628234544785,1.2407587961886863,1.8340019172772972e-6,6.209762349110549e-5,TRUE
Sptb,59.109774155823864,5.4532959548702395,2.1346136840489374,4.70662218542338e-4,0.00466753685946785,TRUE
Pde3b,32.61886622576515,5.447497605389249,2.0881952017316503,3.6692846456845123e-4,0.0038033546615845234,TRUE
Or13j1,88.64682249583613,5.445620040579505,1.7061111096641368,1.304749385953226e-4,0.00170785235233638,TRUE
Vmn2r60,743.997903626243,5.445085012541299,1.3675283439045458,1.0465326707907964e-5,2.3542247314834084e-4,TRUE
Mpp3,60.379896253399956,5.4448460475964255,1.5659916671846068,4.335065829997997e-5,7.204518153970838e-4,TRUE
Pgap4,21.257091993414054,5.444439111484064,1.8260078282802996,1.2986575315638243e-4,0.0017075484675137646,TRUE
Gm10571,18.183738015893695,5.439652993346127,1.914169136567572,4.001274631768125e-4,0.004075455565952591,TRUE
Cyp2j13,80.8181820729926,5.437694039006167,1.5129872233808448,3.280141129488582e-5,5.814742626256958e-4,TRUE
Nos1ap,35.23462630329227,5.437445422395101,1.7138990444141333,1.0049947486081132e-4,0.0014055126417595793,TRUE
Zfp697,2552.078979969977,5.431301545277869,0.9264355584306689,8.615414358392542e-10,1.408337774995266e-7,TRUE
Themis,25.72562700973601,5.429702818450812,2.5118422839113763,5.872374661059751e-4,0.0055294035819412,TRUE
Vmn2r116,233.0326155458554,5.429415452211511,1.3131356233106264,4.470726864057485e-6,1.2213658335602523e-4,TRUE
Fads6,77.94462741177884,5.428256659148996,1.3208491667646487,5.054842933659317e-6,1.346829606027182e-4,TRUE
Cpne5,333.5697014130333,5.427607293506658,1.3424069706649011,8.189652448590806e-6,1.9560028596676222e-4,TRUE
Myo1g,39.60027362179459,5.4268412290205115,2.0967078848475698,3.833506660743268e-4,0.003926637048546636,TRUE
Gm28906,31.95938990857895,5.426219729100048,1.7234025685567516,1.085278161820959e-4,0.0014885627497383345,TRUE
Vmn2r114,4742.6278361630975,5.424082347644255,1.4920840468951346,3.776491503120733e-5,6.453690663816348e-4,TRUE
Skint8,142.66274768954986,5.420996170487146,1.5129424487835839,3.8034307643361905e-5,6.488607333888506e-4,TRUE
Or4s2,531.8463452429345,5.418935551106037,1.3364515504923802,7.846198052222535e-6,1.8966876091572606e-4,TRUE
Cd84,337.2398672769535,5.418751141096688,1.4370321070544574,2.412424335265976e-5,4.608331275690552e-4,TRUE
Sirt5,1656.5586678356933,5.416252860339712,0.8778223004306963,1.3282568474861193e-10,3.7309051140022077e-8,TRUE
Astn2,19.879353050001615,5.408622568705003,2.529017905808673,6.26558633121331e-4,0.005814545751669941,TRUE
Abcg4,23.092177186042957,5.406418708661377,2.114041828712686,4.191020825583893e-4,0.004223422350915592,TRUE
Syt1,43.998527465545855,5.397285386910043,2.1245290992151142,4.4172005000388953e-4,0.0044134383553244335,TRUE
Lct,31.049895243457737,5.396814811646225,1.76408091207971,1.4986735875455073e-4,0.0019085598567318042,TRUE
Rps2-ps8,18.337736677007882,5.395676546086656,1.873465765401721,1.8590572955833084e-4,0.0022524410477410646,TRUE
Trpm1,90.09003797377366,5.394928475666924,1.3907550194267102,1.3395634719627204e-5,2.8943569145560707e-4,TRUE
Gprc5c,32.473818386189734,5.386092849364308,2.1851430503725684,5.991471217957744e-4,0.005628257677801756,TRUE
Mfap4,21.846775249606118,5.385759009568513,1.9763625794638324,5.621370807247606e-4,0.005373587710334333,TRUE
Ppp1r1b,36.482399132979346,5.375570742021922,1.6674864723629426,1.1101619591350961e-4,0.0015133260390315258,TRUE
Pou1f1,108.06783284606557,5.36763726083161,1.3743601551971578,5.194035068503123e-6,1.3738016096970527e-4,TRUE
Slco1a6,54.83875007130335,5.362667840713511,1.7941245996163846,2.939560672426375e-4,0.0032140163645942546,TRUE
Clvs1,31.745142813101552,5.362280135441919,2.1923588173049353,6.172012626148351e-4,0.005758464172957138,TRUE
Kazn,82.60260577730429,5.362208081384571,1.627415052006238,9.956562038495882e-5,0.0013938713121846502,TRUE
Gm2099,224.47215977516285,5.359120406817989,1.428721578415099,2.5019377942228026e-5,4.739446201380955e-4,TRUE
Vwf,464.274928920061,5.356886439532226,1.610639972150201,1.12214293999479e-4,0.0015254871610304087,TRUE
Rnf182,30.608902627909472,5.355064385853393,2.561885675957252,7.047787360745829e-4,0.0063830165002431456,TRUE
Rnf207,39.96993873577675,5.352549743708527,1.6898138816985153,1.3255820948598768e-4,0.0017289786604179544,TRUE
Or10ag54,391.93452436098,5.35190500118312,1.4762480522498633,4.110812623849003e-5,6.892031795334245e-4,TRUE
4932415M13Rik,41.06274587361613,5.351138819518521,2.2481876402214325,7.992371912517265e-4,0.007074650379553121,TRUE
Hoxb8,22.751412157014396,5.34725325032042,2.3138754118194704,0.0015227520674451558,0.01175696650447493,TRUE
Mdga2,422.2336608035963,5.345646089510229,1.2135008096915119,1.7251507538299157e-6,5.98524013269121e-5,TRUE
Gbp4,75.81083259501307,5.344066321077608,1.3585997517017292,5.909307615162297e-6,1.520636409924925e-4,TRUE
Ly6h,26.19020660928471,5.342878705530067,2.203286920283378,6.460848311235644e-4,0.005979414867957817,TRUE
Or1e32,36.3808120347937,5.341408695025886,1.8285100523918618,2.3760362783739193e-4,0.002723292614920177,TRUE
Pcdh15,52.59652254637722,5.340169606829287,1.4076179544476999,6.0215208206144695e-6,1.539580268138433e-4,TRUE
Mmp25,33.57063578443806,5.338917961070603,1.8520796085042863,2.810320183195888e-4,0.0031033341867926683,TRUE
Or1e22,25.361355756459847,5.333423950694057,2.214407868771079,6.798441751802021e-4,0.006210070493679511,TRUE
Srpk3,12.85769685245612,5.331997148933795,3.295640777277169,0.0043175502014058155,0.026299604052118564,TRUE
Gsdma,12.85769685245612,5.331997148933795,3.295640777277169,0.0043175502014058155,0.026299604052118564,TRUE
Ap1s3,951.5796496994622,5.3317750995920346,0.7707481284342657,8.083266881116392e-13,4.6058454688601197e-10,TRUE
Calcrl,28.442263033217934,5.329720079635163,1.831053555566641,2.4025042999004678e-4,0.0027473132599148526,TRUE
Or12d16-ps1,46.28669294341554,5.32930876672372,2.216765053904557,6.857962477004022e-4,0.0062451299396753986,TRUE
Cracr2a,71.54773440169046,5.328552910733001,1.578740301883494,3.031376368881163e-5,5.480937345838353e-4,TRUE
Dlgap3,28.27927710791553,5.327781949453709,2.216267199444059,6.83985409472166e-4,0.00623433319063227,TRUE
Macc1,61.745409359125446,5.327278853261977,1.2158237826455054,7.671084982011173e-7,3.1157728675407096e-5,TRUE
Eif1ad15,10.761947321813397,5.3249472275050485,3.2512819234303323,0.003941835176692321,0.02444403573655938,TRUE
Ampd1,15.765167011737772,5.320189234224954,2.2170245121859713,6.845309918086445e-4,0.006236455719342072,TRUE
Gm49181,286.65517404325345,5.319716805631158,1.3969781114557802,2.01189043637956e-5,4.0043044882951664e-4,TRUE
Fam184b,36.73145908588627,5.309731809486603,2.2931498222569013,9.618216531600942e-4,0.008176304019169547,TRUE
Calcoco2,19.05466207737109,5.306889892771853,2.996761307746931,0.0019717388550701555,0.014489802505154081,TRUE
Pdzk1,16.914344922181115,5.300159223111747,2.2448571034022238,7.733929177841957e-4,0.00687947143593676,TRUE
Rnf223,19.98097736858433,5.296466851665011,2.242298713159051,7.630033926953956e-4,0.0067931145805911934,TRUE
Or4a77,1482.0025529755737,5.295498552371387,1.3015290460817055,7.1305403192926355e-6,1.7619619304777041e-4,TRUE
Hrc,25.970093762795077,5.294196094850429,2.264182392868561,8.419400756278588e-4,0.007320273031122605,TRUE
Neb,49.450118626238634,5.292368635752743,1.883328330755523,3.3753001310829337e-4,0.0035710138203812703,TRUE
Or52d13,267.0370799439459,5.291864098504442,1.051262388210423,6.413181487035156e-8,4.306332605923978e-6,TRUE
Elapor1,23.204751140886014,5.287869248433166,2.287177965992875,9.295989529519946e-4,0.007932399335362498,TRUE
Clca3a1,69.33192209974708,5.281717711130214,1.3397665124609583,9.094013120660376e-6,2.1311622052330183e-4,TRUE
Ccdc116,34.039242642461815,5.280407608092512,1.9591909035239383,6.495258759282577e-4,0.00599976588403763,TRUE
Sstr3,21.73138993250449,5.27947006682818,2.2747720944385224,8.771541073708382e-4,0.007579325980631121,TRUE
Gpr26,383.5446489022718,5.277977092702247,1.5650766514786625,9.580220494815743e-5,0.0013511905044420818,TRUE
Or5j1,15.208506161199582,5.276962069817247,3.283894083879461,0.004042029267361767,0.024956715070896508,TRUE
Evi2a,30.96796246833621,5.264097155991662,1.5510688765389178,3.034547571890118e-5,5.481701288605491e-4,TRUE
Aatk,35.38027978074892,5.2629029637211495,2.31382001140693,0.0010306274422750947,0.008668833016150238,TRUE
Asb18,358.40445259419386,5.2551996203243645,1.200132282372403,1.913518853000392e-6,6.370835807243208e-5,TRUE
Pot1b,1852.4726290572899,5.251776045109894,0.8947762549254678,8.175515729580801e-10,1.3754122197025507e-7,TRUE
