Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,threshold
Trp73,22.28922301914398,9.434358980231712,3.1702374437151204,6.714403613601915e-6,6.68176415159135e-5,TRUE
Phactr3,21.58172865195296,9.433478394644046,3.090204740359064,3.4164233507405705e-6,3.786509974858555e-5,TRUE
Csf2rb,48.02970757199726,9.429138465447654,1.7697657705776946,4.37234606157694e-9,1.3726124021401523e-7,TRUE
Dusp13,16.733040245172702,9.427469770269727,3.647369511117378,7.950936531823304e-5,5.200536934094173e-4,TRUE
Atp8b5,14.167516113792646,9.42494349804488,3.2583923323971664,9.108247802954653e-6,8.613587916451021e-5,TRUE
Or10ak7,173.22977642973788,9.423352549796585,1.0917046435455888,8.624033251837534e-18,4.287552531592126e-15,TRUE
Vipr1,25.391299021980526,9.423264017107188,3.2766725596575474,1.0854089786741162e-5,9.996842392998166e-5,TRUE
Gm19065,43.484490344967455,9.42271877944669,1.8002403311701827,7.385419281954062e-9,2.1367719611363766e-7,TRUE
Ngfr,22.190466658288194,9.42054767277434,3.538160724174532,4.369381376095625e-5,3.1519840006830177e-4,TRUE
Clec4f,22.190466658288194,9.42054767277434,3.538160724174532,4.369381376095625e-5,3.1519840006830177e-4,TRUE
Tcaf3,22.190466658288194,9.42054767277434,3.538160724174532,4.369381376095625e-5,3.1519840006830177e-4,TRUE
Hephl1,22.190466658288194,9.42054767277434,3.538160724174532,4.369381376095625e-5,3.1519840006830177e-4,TRUE
Cylc2,22.190466658288194,9.42054767277434,3.538160724174532,4.369381376095625e-5,3.1519840006830177e-4,TRUE
Tmem45b,22.190466658288194,9.42054767277434,3.538160724174532,4.369381376095625e-5,3.1519840006830177e-4,TRUE
Unc5cl,22.190466658288194,9.42054767277434,3.538160724174532,4.369381376095625e-5,3.1519840006830177e-4,TRUE
Or8b57,22.190466658288194,9.42054767277434,3.538160724174532,4.369381376095625e-5,3.1519840006830177e-4,TRUE
Gm597,22.190466658288194,9.42054767277434,3.538160724174532,4.369381376095625e-5,3.1519840006830177e-4,TRUE
Kbtbd13,22.190466658288194,9.42054767277434,3.538160724174532,4.369381376095625e-5,3.1519840006830177e-4,TRUE
Lrrc55,22.190466658288194,9.42054767277434,3.538160724174532,4.369381376095625e-5,3.1519840006830177e-4,TRUE
Mup10,22.190466658288194,9.42054767277434,3.538160724174532,4.369381376095625e-5,3.1519840006830177e-4,TRUE
