Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,threshold
Tex22,7.841471951695437,3.125757855748779,4.765265185419854,0.01317630823589152,0.031808895991269695,TRUE
Cdhr1,5.101360011475223,3.122917339103231,3.2188703127577365,0.012800728018877126,0.03099016631621372,TRUE
2810021J22Rik,31.787980640754316,3.122637885273018,0.9622122785630876,1.6506013340534406e-4,8.125210016576595e-4,TRUE
Il1rl1,87.75768251777478,3.1220711255840214,0.8493546208583865,3.6237670615454e-5,2.2256700774693513e-4,TRUE
Slc18b1,103.15472611589347,3.1193763067357705,0.9389870347141062,1.35068899830797e-4,6.876867712693462e-4,TRUE
Poglut3,194.13263223981556,3.118788606012327,0.7754798712808686,9.664263942448641e-6,7.143490176280167e-5,TRUE
Ermard,112.66096530529315,3.1173482203051335,0.7923285036576295,1.3361034383934713e-5,9.44390559124235e-5,TRUE
Mrc1,11.609553411262604,3.114408794328725,1.5731853848132695,0.004562446024910228,0.013252401741020482,TRUE
Nkain2,21.536949081275132,3.1142637882046307,1.2695112838780334,0.0015675583634838092,0.005449222374400477,TRUE
Chd5,44.066854798451516,3.109886415591115,1.5178249890053006,0.004227034626489909,0.012576811237810704,TRUE
Tnfrsf19,34.69770121266929,3.1015172561928654,0.9720019562596636,2.0122495727737007e-4,9.630453237612311e-4,TRUE
Ccl27a,77.43120199257929,3.0989258226215797,0.8134683947684551,2.1068933949428075e-5,1.398750678276065e-4,TRUE
Pcdhb22,70.70561424180768,3.09788695640109,1.2866862946133457,0.0019649596584160015,0.0065456301020942005,TRUE
Kbtbd6,17.63193613929867,3.096776461159747,1.411826485040771,0.0027252261478722885,0.00872711118741399,TRUE
Tlr3,18.042903848326183,3.096277687230709,1.65733334659048,0.005487023689551684,0.015452219108631132,TRUE
Bzw2,922.1484711119142,3.092791094136041,0.6888506633693388,1.249041489572126e-6,1.2214331650239815e-5,TRUE
Ntf5,16.40809275427914,3.0913224090437468,1.3916899359305657,0.0028475716630798602,0.009078158835530507,TRUE
Zbtb21,166.15679183725914,3.0894926539235317,0.6824747984366094,1.002960228650384e-6,1.015029662674388e-5,TRUE
Gm53012,39.57982915082313,3.0885912083604876,0.9888562368324253,2.365798120808806e-4,0.0011133728569273542,TRUE
Nap1l2,16.298797660184206,3.0874214432601206,1.551114778714511,0.0047045304703709516,0.013628123340695643,TRUE
Il15ra,32.83531024985009,3.084887605806019,1.0156638457834435,3.142620131937131e-4,0.001397047087435507,TRUE
Wdcp,181.71855152045347,3.082789198976285,0.6688601269368197,6.893348725664671e-7,7.301548674945267e-6,TRUE
Klhl8,27.305697757248744,3.0805957384581535,1.1187202170647954,7.33916090032267e-4,0.002860602228917877,TRUE
Rhpn1,26.106810349963034,3.07628793040232,1.283879097351939,0.0019565626961132176,0.0065456301020942005,TRUE
Myh14,41.740987057142625,3.0724320734511954,1.6744624141909905,0.005948497774286619,0.016568327242499035,TRUE
Abcd2,44.16198735012817,3.0680943809505785,0.9133188742567611,1.1435191307085337e-4,5.965156862587206e-4,TRUE
Sstr2,9.948538786152533,3.067751929110976,3.026617731249456,0.01289505294446365,0.03118267086532605,TRUE
Eif2ak2,548.973786589271,3.064104295008532,0.5814211590062283,2.4220455600585794e-8,3.932532380256932e-7,TRUE
Mbd4,276.1245087234904,3.0639010653161867,0.8721550073969612,7.433320046405472e-5,4.0946227474152036e-4,TRUE
Adi1,205.29927586504627,3.061823831697598,0.96736028513636,2.2512093794025312e-4,0.0010639294226188303,TRUE
Msl3l2,20.80452811035193,3.061355525595338,1.2516157567241022,0.0016440230126920597,0.005675856868818313,TRUE
Rdh10,176.03149132476827,3.0605319753714664,0.692811099381279,1.5878892409687016e-6,1.5067056905623224e-5,TRUE
Podn,14.18777127379789,3.06047301461599,2.274762337681981,0.011357414242910034,0.027929779056331937,TRUE
6430571L13Rik,16.56060770564535,3.06000926346629,1.3172183413257892,0.0021331480647554983,0.0070311426484566545,TRUE
Bco2,6.652320536561222,3.0598591600535565,2.527335480814312,0.012219119933143745,0.029755433693850045,TRUE
Pcgf5,101.52758057380179,3.058748218828378,0.7989149822683976,2.038390194640037e-5,1.3585389346010377e-4,TRUE
Cyb561d1,85.83103144395173,3.058328962193177,0.9591010395296281,2.093167285087836e-4,9.973120920936033e-4,TRUE
Hs3st6,6.590921161997957,3.04944660479087,3.7616562527489603,0.013843235331776298,0.03325328184157916,TRUE
Lrrc24,6.5367193376842545,3.0480884776205315,2.628569898660859,0.012555736926018152,0.030468271958592558,TRUE
Lgr5,65.8075158426571,3.046448595576733,1.1190696383014793,8.716836099050476e-4,0.0033137723936470928,TRUE
Spag4,43.81682031057225,3.045630366465347,0.991801749277791,3.0157929914636746e-4,0.0013493060229704918,TRUE
Gm11841,17.374874263416526,3.0452410183848313,2.3948704531535365,0.01199579721145117,0.029272662661346642,TRUE
Qpct,10.979891347741727,3.0421569999190243,2.1317139597166768,0.00957059652956428,0.024448567126642277,TRUE
Arhgef4,87.52302113615457,3.0406921180728257,0.7260449354682117,4.529433795102998e-6,3.7554240303749386e-5,TRUE
Ankrd24,52.183022814000815,3.0392069925327307,0.863929378350143,6.525730650044513e-5,3.6526458373729214e-4,TRUE
2210016F16Rik,234.96516125892168,3.0375139567573384,0.7499609759596205,8.766406320492975e-6,6.540049745808382e-5,TRUE
Cish,51.15469725739611,3.0367712822804864,1.1305899324087059,9.299323627099249e-4,0.003497253685002508,TRUE
Foxd2,17.198253403474844,3.035987892686083,1.5692671055617724,0.005051697628595953,0.014354379551520729,TRUE
Rap1gap,34.0875340803487,3.0352346016761307,0.9886787507641486,2.960902903616041e-4,0.001327290610511023,TRUE
Cadm2,38.5272547288347,3.031283496891888,1.1106954115105958,8.04158627060069e-4,0.003094011158577731,TRUE
Nos3,15.453173597240909,3.031161364376743,1.5293616035273176,0.004561565963577203,0.013251343965216473,TRUE
Ncam2,25.562428713163168,3.029864302857697,1.107859683198771,7.880324584451122e-4,0.00304199004021959,TRUE
Cacnb2,67.91493436934212,3.0274695560038634,0.8051362625874658,2.6196152188649813e-5,1.6779909354555091e-4,TRUE
Mtarc1,6.928366911900042,3.027267532379859,3.584812406528212,0.014298012648272455,0.034259212022717006,TRUE
Haus8,443.7244376144976,3.0225078817949935,0.7564458869025137,1.1202381719705871e-5,8.144477125739175e-5,TRUE
Map6d1,24.111718063258287,3.021944281978545,1.1497018582851868,9.2621238488012e-4,0.003485815577733445,TRUE
Hsh2d,7.127751644265851,3.021489499012435,2.5006042928121963,0.01123247732159932,0.027654309640812818,TRUE
Sncaip,34.77761967667766,3.020365774116892,1.0437985196948982,4.963705891251477e-4,0.002062118314985337,TRUE
Garnl3,64.00692541193516,3.0187180001131764,0.9054976905181484,1.3033051160405036e-4,6.658053940058945e-4,TRUE
P2ry2,19.099241050007684,3.012937792192475,1.435137448510321,0.003529329243349074,0.010716911094061273,TRUE
Kdm4d,13.599493193433872,3.012153777095365,1.534794675249565,0.004963983758200101,0.014291065547313134,TRUE
Zfp947,25.760759632846916,3.011830641634487,1.1004592993750246,7.753702078887387e-4,0.0030016818628229303,TRUE
Lgals7,8.760130080552273,3.010800761461261,2.2219763504399386,0.009887874183722882,0.02468158404461786,TRUE
Psd,48.831575043301676,3.0100384023092257,0.8849034256417102,1.0108228411545239e-4,5.337992495455406e-4,TRUE
Shld2,93.65313614003158,3.0099843956816037,0.7341665661106256,6.736815525804435e-6,5.250055934338978e-5,TRUE
Efhd1,9.670473970597126,3.006805482513677,1.896158259249561,0.008840505379926672,0.022794340613209847,TRUE
Gdf15,36.05808270406382,3.006719208533087,1.0637309179921093,6.016618192247142e-4,0.0024280102888619023,TRUE
Tmem200b,9.992133514420257,3.0053353015061006,3.899100135463451,0.014355516122205834,0.03437775378659137,TRUE
Pygm,20.59923844121412,3.004372176649771,1.7326204231682854,0.006665191527681528,0.01806280163800293,TRUE
Npnt,67.41087693554593,3.004059625435584,1.075265677651788,7.231093607464062e-4,0.002821049064418619,TRUE
Zfp202,59.81825179450655,3.0024171676831948,0.7901178849889725,2.2493845842111816e-5,1.4814792930781644e-4,TRUE
Zkscan7,22.107374567995063,3.00210801900457,1.3423864492148885,0.0029179285200840893,0.009204465136261365,TRUE
Prrg1,92.86918331149352,2.9994021457538893,0.9025968671289737,1.3417515662444526e-4,6.835428546321898e-4,TRUE
Esrrg,24.7978339865986,2.9969086485115954,1.3443379971923455,0.0030321158074137276,0.009384615812655622,TRUE
Itgb3,43.58539371193421,2.996628904712079,1.3006500600435758,0.002520622551125023,0.008129672381742508,TRUE
Ctnnd2,82.77854679894855,2.993934517136156,0.9215815557367876,1.7369251933455995e-4,8.509376409741574e-4,TRUE
Ntn5,15.73925030638373,2.990318297429453,1.4862636386106276,0.004445091948102011,0.012948132431271065,TRUE
Ganc,58.10147296198538,2.989140724085871,0.8017941476353103,2.990640023629426e-5,1.8763453748643245e-4,TRUE
Zfp78,22.550496797728638,2.989054120640225,1.4427417292200246,0.004079641298599124,0.012180595884670126,TRUE
Il17rd,52.61869042583102,2.9879188407976023,1.2016335072326136,0.0016273335798111619,0.005625799506195088,TRUE
Nanog,42.63452610036864,2.987762443628742,0.984954272350689,3.54142363890048e-4,0.001553894902439319,TRUE
Gm7420,6.194361252282995,2.987199111996982,4.258991560155149,0.014135031981373747,0.03390348599062154,TRUE
Bambi,29.574122645860896,2.986457951964129,1.0249040258091804,4.960304314590327e-4,0.002061656579685553,TRUE
Gm6802,189.21106389599746,2.984930277434466,2.0842775224998147,0.010717395614471704,0.026520558911641037,TRUE
Zbp1,42.15130391480634,2.9832594618621986,0.9815305663939973,3.371266558111162e-4,0.0014871089268700553,TRUE
Jam2,37.3820342445062,2.983111044171256,1.0495238565428302,5.634096858526047e-4,0.002312149095831603,TRUE
Dtna,87.32152323448291,2.982283809424682,0.7567914758454214,1.2955029239424083e-5,9.189806159730654e-5,TRUE
Gm18194,20.687805699746566,2.9818360739223952,1.3160335845945124,0.002546734826453397,0.008209767915698038,TRUE
Tmem267,95.80907800989515,2.9817600969094396,0.7295068594031489,7.364688382363176e-6,5.6637540655503155e-5,TRUE
Klk10,5.624769922383331,2.9805913001125037,2.248687414815073,0.011244589936206162,0.027678824830032724,TRUE
Ccdc167,402.27617305626825,2.978139034641726,0.6555235204449551,1.0384409464996528e-6,1.0460154569329444e-5,TRUE
Arid3b,42.37919168341413,2.977949162204385,1.2124484826081814,0.0017294990936117841,0.005938232016911146,TRUE
Serpinb8,18.502992396449002,2.9762063746349763,1.6189770133518266,0.00643431341509166,0.01778243927492708,TRUE
Hyal1,67.62787300648898,2.9731971862407,1.3695658375705335,0.003414413503121479,0.010428126935127449,TRUE
Zfp14,20.715829880211665,2.9699351083361263,1.1912022708756014,0.0014952562555228446,0.005220490985369007,TRUE
Tincr,14.082377356151339,2.959825553986292,1.7483284905339451,0.007462124409636213,0.019938846102768727,TRUE
Rnf180,32.343587236792054,2.958424392081346,1.120741877674175,0.001067013535161573,0.003914770699065871,TRUE
Spef1l,7.453909804389448,2.9522952003515734,2.364919575124537,0.01294619874174863,0.03128867716226527,TRUE
Pgm5,31.813845443729246,2.9504394245848418,1.304953377360385,0.002680021933481867,0.008608108463600755,TRUE
Pbld2,10.490139003569405,2.9495885349294806,2.430686870749499,0.012516734528259372,0.03039085387020231,TRUE
Slc16a6,11.519059299086882,2.949541450520641,2.146514664659333,0.011600068644668404,0.028417619130508966,TRUE
Pbx4,21.53834659414058,2.948670000411835,1.1632524519263072,0.0013413717761119233,0.004743182191796649,TRUE
Trim62,44.221028562565635,2.9465150880193653,0.9833033476682718,3.7358434080845567e-4,0.001630567099066439,TRUE
Ttpa,27.057921441667226,2.9458399725461955,1.2589913506583208,0.0020285795176829056,0.006734663757425762,TRUE
Camkk1,57.13958485750584,2.944883638719952,0.8578311647372119,8.492253997751032e-5,4.613621746747737e-4,TRUE
Ttf1,189.4148366244099,2.9448070116845053,0.6986251775358141,4.8586620347051675e-6,3.959573058244443e-5,TRUE
Rerg,22.382690026032083,2.9438621432916663,1.3112468068822547,0.002935608220975379,0.009204465136261365,TRUE
Prss16,41.40329701355693,2.9431316513124814,1.3965662160612997,0.003915713134441417,0.011791208390534845,TRUE
Apol6,61.476575007446506,2.9420317105943194,1.176533809857157,0.001625868635593907,0.005622396704989249,TRUE
Slc4a11,32.11038424074037,2.936663939490254,1.4268023371217249,0.004185244111324538,0.012461131360088338,TRUE
Cyp20a1,457.5425333179448,2.936120682898658,0.710112488428329,6.236237202877664e-6,4.8896211475310036e-5,TRUE
Trub1,187.97004242167338,2.9344869622203165,0.765710753749247,2.1704305568109245e-5,1.4375884291450595e-4,TRUE
Ampd3,42.346002794208765,2.9308567181170897,1.123841401985623,0.001162825238227987,0.004225255208533608,TRUE
Paqr8,34.90985786820204,2.930610012637798,1.0256763767121944,5.806340827347069e-4,0.002363919830690172,TRUE
Efcab2,57.29281404314438,2.930600311776242,0.8657557293652006,1.0246837176668502e-4,5.397872430678982e-4,TRUE
Kdr,35.65555484890144,2.9294081236030327,1.8274955760164955,0.009147733462731957,0.023478085703810256,TRUE
Sp140,108.29281220303324,2.9290472808298635,0.7398259777056376,1.249414649443754e-5,8.894807285369252e-5,TRUE
Gjd3,9.42390571184369,2.9253148746122326,2.4404344447366357,0.01261977994866205,0.030597665448492864,TRUE
Slfnl1,12.356155447818473,2.9250049780067644,2.5638004051489935,0.012743481131419522,0.03086554043768429,TRUE
Dmrta2,13.789657754719672,2.922932290486232,1.861749656423477,0.008794669274425791,0.02269894242191528,TRUE
Htatip2,21.40427380896485,2.922007248311113,1.1062972203367003,0.0010771693767258625,0.0039480839912358024,TRUE
Zfp984,40.221989296718704,2.920456921540019,0.9021202353347332,1.728264260792053e-4,8.471793092119214e-4,TRUE
Nek10,27.787551645262305,2.9182359526346966,1.6883996952068516,0.007467844848579321,0.019949654678012962,TRUE
Cer1,18.00129136457287,2.9155094702239466,1.3843660786237348,0.0039945771456570064,0.011999147300122309,TRUE
Begain,24.376507130922118,2.915503654322588,1.20974137127785,0.002005122887518507,0.00666540526579531,TRUE
Tmem245,1124.2184640437602,2.9152585395925903,0.9729677191087022,4.311110078487914e-4,0.0018201047579888322,TRUE
Gpr176,39.742970453253065,2.915205549857179,1.1276410920790285,0.001225362089637563,0.004410685346753145,TRUE
Zmynd8,486.8049209662927,2.914009191120044,0.7537812048047844,1.9259120115508997e-5,1.288254581476469e-4,TRUE
A630001G21Rik,12.030143540183257,2.9128186648346235,1.5362042158039564,0.005797493420573566,0.01618986910207139,TRUE
Orc3,463.9047755080479,2.910807373455789,0.6483210878486924,1.5176731935629577e-6,1.4551307820029164e-5,TRUE
Zbtb34,359.07080729507084,2.9094671246767296,0.7829223557383462,3.327669324543832e-5,2.062608935092492e-4,TRUE
Gpr35,16.956722126444223,2.9085349013435473,3.318733631056992,0.013457146905152125,0.03241071499350562,TRUE
Cast,1245.6595055017162,2.906365195101984,0.5688489280570161,6.213030746338658e-8,8.925498196334159e-7,TRUE
Mia2,283.8162748394589,2.906317152881898,0.6720444380715025,2.3314546066784043e-6,2.1131172557212945e-5,TRUE
Pla2g4b,24.871663395608046,2.906009020737861,1.6477971434152,0.00679315759233249,0.018371135598721028,TRUE
Tmem140,42.86864407926165,2.8982187157805415,1.0346440468246318,7.013798105960377e-4,0.0027479624488971665,TRUE
Cfap206,7.458471033622087,2.896041595338903,2.355957180726059,0.013392385760917934,0.032269870605528904,TRUE
Pard6b,39.83325597508102,2.8957705295925584,0.9637374221345213,3.672416483203609e-4,0.0016056117410649857,TRUE
Pou5f2,28.628249232738575,2.893788587801667,2.0939662631538036,0.011321860320343866,0.027853012564730634,TRUE
Syngr1,47.61742809031365,2.8898799519939526,0.9547378686681784,3.5452757772281115e-4,0.0015553194468638989,TRUE
Fbxo24,21.819761564941185,2.886019714620441,1.2813688273460933,0.002783633373345146,0.008899727013659873,TRUE
Ptpn3,63.25532570851235,2.8856443014453137,1.0085806191257836,6.115622281631613e-4,0.0024640921400155232,TRUE
Myl4,25.547860457542512,2.8852810442951595,1.1155261642509355,0.0013224141612877289,0.004681947642568795,TRUE
Zfp953,18.232196320661078,2.8849808216392514,1.205924313213247,0.0018549726845823458,0.006270969778386698,TRUE
Plek,22.99375875356921,2.88182148480191,1.2482434634371842,0.0024423624197855926,0.007904059608745462,TRUE
Opn3,16.861651203231897,2.8808409088653804,1.3867276373806856,0.004079256003140696,0.012180595884670126,TRUE
Napb,50.99053137394141,2.8769373819116724,0.9735146451711815,4.448184102053859e-4,0.0018684624422066263,TRUE
Sfrp1,17.303645378756794,2.87661568117407,1.4792880964130306,0.0052697256791018185,0.014915501244452817,TRUE
Pgap6,43.095034626678384,2.8757456160663044,0.9831493363341676,4.5722938556427064e-4,0.0019143927791551055,TRUE
Fam72a,25.13623630090169,2.8752184293619294,1.152333101423218,0.0016065505752107102,0.005568941710507733,TRUE
Npy1r,52.29818636294919,2.8751272405823136,0.9983237046053217,5.678597472429546e-4,0.002329295028374725,TRUE
Hacl1,88.61193967142125,2.874549243849652,0.7884648186170209,4.358385284820079e-5,2.584244792841379e-4,TRUE
Il11,11.594942958016027,2.8740833292890704,1.4985558473181178,0.005510445204295584,0.015499484835472664,TRUE
Zfp975,63.005179527876415,2.873110701553636,1.2708731645865308,0.00311088961837481,0.009599508738295936,TRUE
Zfp846,99.303073033814,2.8678356769610405,0.7627766771061472,2.843009082747512e-5,1.7982154961697263e-4,TRUE
Lrp2,57.716688595050606,2.8677177231857978,1.352289341177325,0.0040830928379511685,0.012189484267272632,TRUE
Zup1,138.23524370604298,2.86699316236238,0.9035704902571823,2.3930096184326353e-4,0.0011247364146214213,TRUE
Marchf3,47.44300814348339,2.8649355784039803,0.915434959367465,2.5831332995663404e-4,0.001183982190090311,TRUE
Mlh3,30.54569949616504,2.8629425390851124,0.998249710527958,5.590545789148118e-4,0.002295743551399817,TRUE
Zbtb42,30.678737421178926,2.8612461682346098,1.0329255088280949,7.632209376579824e-4,0.0029585217410191766,TRUE
Bicdl1,68.01301724173948,2.8595522662214106,0.7916400810261892,4.795029555926051e-5,2.815443565692201e-4,TRUE
Malt1,166.07203074651568,2.858401809761893,0.756835399972318,2.776959253279329e-5,1.7603399649489842e-4,TRUE
Ftl1-ps1,48.247643064851495,2.858115182083145,0.9784906225328281,4.8587985099517086e-4,0.002023068544766082,TRUE
Gm4787,21.182249644291183,2.8574709657455406,2.0502739601495827,0.011399568962997968,0.028025395136252473,TRUE
Ednra,41.612509048130775,2.856608556497661,1.3971922221801152,0.004627077515228427,0.013426470069606573,TRUE
Itgb1bp2,15.200761699217553,2.855057880251766,1.9315113880037347,0.010541476931584368,0.026151089092589928,TRUE
Gstz1,217.00194555973812,2.853063263249112,0.6237667150181883,8.394177574882284e-7,8.678262753863703e-6,TRUE
Mzf1,62.78918502171405,2.852845088138798,0.8871862196831845,1.99073368875569e-4,9.539922673391539e-4,TRUE
Kbtbd8,33.72137002374824,2.852075004359116,1.1324281763855981,0.0016095613462272277,0.005577120293969051,TRUE
Nefm,100.39119688831565,2.846818312465093,0.9826696485842992,5.49576851902006e-4,0.002261523713225717,TRUE
Frmd5,36.39757257847091,2.8466374780779997,1.052945671914472,8.866366014576986e-4,0.0033535779333003163,TRUE
Gm13408,7.506741391712293,2.8455379268334764,2.3794933368820983,0.012144382828611511,0.02960712009640426,TRUE
Tmed5,380.5389024887666,2.8450670968530596,0.598467065635661,4.429533062744498e-7,4.948977218340808e-6,TRUE
Tmem231,110.32426968148455,2.841897908704255,0.7340358296293064,1.7989203864675856e-5,1.214058566652822e-4,TRUE
Dicer1,880.7818361216374,2.8353443528020796,0.8876728775054076,2.3471509182514393e-4,0.001105812884926751,TRUE
Matn3,9.557059414451198,2.831838513751873,1.8485313722672958,0.010380614396020138,0.025789385953784046,TRUE
Patj,195.21199323307786,2.8312191070383457,1.0690115686836679,0.0011912524018543942,0.004301168005908346,TRUE
Pkp1,33.7227835959507,2.83027474652326,1.0371093954042514,8.083627107012966e-4,0.0031073936825910665,TRUE
Cerkl,11.712782564392858,2.8203264936604318,1.9653170619622746,0.009389218694461039,0.024047409650605867,TRUE
Tsga10,54.57364960524424,2.815789351993687,0.8710254261275249,1.7934007560698367e-4,8.68828589596564e-4,TRUE
Slc6a17,105.48621244298009,2.8150138580922883,1.1797046737207209,0.0023196821272602882,0.007545508749311026,TRUE
Med16,410.3467217362742,2.8148474247223714,0.6693202376352241,5.135280316918639e-6,4.162348066278705e-5,TRUE
D6Wsu163e,204.91883558863324,2.8142814845802078,0.6765108949707522,5.970466745922547e-6,4.7269434119683206e-5,TRUE
Bbs4,53.541170481570106,2.812129159209171,0.8909482043115861,2.5551854765109856e-4,0.0011720088241010923,TRUE
Reep2,15.913798534448308,2.8113628304343354,1.5118658355806405,0.006578343499063814,0.01795324199931737,TRUE
Ccdc8,73.78846456775031,2.8106950228356213,0.7955714092760807,6.399953390200696e-5,3.5845879367792213e-4,TRUE
Bloc1s3,106.40708657133472,2.807272190960039,0.8680557843520272,1.952857006209288e-4,9.3726918217416e-4,TRUE
Naa16,183.4311250192688,2.8048697286087183,0.8367231128439586,1.3387004745242756e-4,6.821237926726947e-4,TRUE
Efhc1,23.0579581179787,2.804505978493853,1.1247160503989062,0.0016147489073755072,0.0055920777180594955,TRUE
Cfap74,74.97611319173713,2.804009318726988,0.8195202741966725,9.867672015472016e-5,5.228941910004636e-4,TRUE
Sntb1,66.69774784549257,2.8024852958636464,1.1215632776380247,0.0016633540338519771,0.005731809996447798,TRUE
Bdh2,61.390873620629364,2.799640485694221,0.9885101647051556,6.757147366703761e-4,0.002668164293023102,TRUE
Fem1al,14.559997661875483,2.7993582929484306,1.8896023896133949,0.010878157981696793,0.026885053970736438,TRUE
Il2rb,23.20815104058996,2.797933330119865,1.3266646550367323,0.004005688010212586,0.012028302809249531,TRUE
Harbi1,58.227918057340595,2.7970447664707216,0.8810488828849666,2.349333547130379e-4,0.001106638208171482,TRUE
Gprin3,87.28620160718435,2.7938923287886026,0.8572561017072358,1.780709293604314e-4,8.631685018969695e-4,TRUE
Ccdc88b,12.711088054852175,2.79057296452245,1.7399279809209423,0.009834874357788483,0.02468158404461786,TRUE
Gm3791,7.023609189652677,2.789085146770539,3.035375080292174,0.01567345214016547,0.03598715398876287,TRUE
Brip1,277.2801104585803,2.7820442223045223,0.7255541151501982,2.2692256105468737e-5,1.4933981304767358e-4,TRUE
Slc25a20,315.47505987026284,2.7812741022645744,0.628466162782488,1.67778989343187e-6,1.5855670052498532e-5,TRUE
2310034G01Rik,18.751292124402624,2.780020696371259,1.2460674637353184,0.0030256066446955996,0.009365598008634752,TRUE
Zfp82,50.87527083002751,2.779637602966564,0.8906565331750977,2.70858721570359e-4,0.0012287667118078844,TRUE
Plekhm3,209.30724299802233,2.778943390300024,0.7870990151136233,7.183561701166816e-5,3.9792315259040505e-4,TRUE
Stc2,77.4415547362384,2.7777095833396506,1.297554232254429,0.004035871579501823,0.012068148706761796,TRUE
C1ql1,5.658921556349244,2.777443307449242,2.390782850620509,0.013993148103774918,0.03359140207416472,TRUE
Gata6,98.29234249698479,2.7765405188162164,0.8023504806247926,8.822045159262864e-5,4.7766241981624357e-4,TRUE
Mterf1b,13.69027273709021,2.7702310851378718,1.4354640212949943,0.005406472125899538,0.01525715700130252,TRUE
Col9a1,14.381819559968697,2.768022384981234,1.6177682938478695,0.007576983342545161,0.02019198854022287,TRUE
Echdc3,13.152923227665623,2.767554225762738,1.638515733028683,0.00880700005684308,0.022717072048611304,TRUE
Fam53b,79.85879540737872,2.7660845950611823,0.9260583208888815,4.3002962719655073e-4,0.0018161363045331473,TRUE
Tgtp1,17.07736084835141,2.7648524458766546,1.4505235293967944,0.0062530900754335286,0.01734898160267721,TRUE
Rab26,14.015289541698445,2.76471637218909,2.2324677340102492,0.014316145462813816,0.03429306279565753,TRUE
Zfp420,54.914396921936365,2.764500232657746,0.8447455150109464,1.606911070243426e-4,7.9375226442832e-4,TRUE
Rasl12,36.93091032330364,2.762924243710022,1.121618924064728,0.0018090105045676925,0.006129302706809886,TRUE
Lrba,118.07562758830997,2.7628533536020776,0.9514576195088347,5.727012377902529e-4,0.002346531184220838,TRUE
Tspan2,26.443231401472623,2.762193946202528,1.0186717654536275,8.741176674572879e-4,0.0033137723936470928,TRUE
Nckap5,61.88810876515338,2.7621338540774576,1.2157663546615591,0.0030169090232500173,0.009343178824596086,TRUE
Ablim1,162.00264363647682,2.7589592466908526,0.7056365356645797,1.6086362605802363e-5,1.1118701871239762e-4,TRUE
Atp6v1g2,25.323225898336204,2.7582804841529143,1.2635039167314437,0.003343155727989986,0.010241180444740702,TRUE
Garin1b,16.215228201697023,2.7557863896825934,1.721554509236763,0.00964631839493843,0.024629754899839814,TRUE
Asah2,84.36397152530685,2.7556693692730443,0.9269966946449634,4.5505273145854625e-4,0.0019064906546495505,TRUE
Cacna1c,251.42607745158645,2.7546328650364353,1.237267982784398,0.0034822755853576373,0.01058529357224808,TRUE
Kirrel3,33.71829467367722,2.754154391067284,0.9561279570398162,5.832525157584821e-4,0.002363919830690172,TRUE
Lyn,51.34189282640373,2.7538819929480716,0.8360960297845269,1.507345158098077e-4,7.553193080551541e-4,TRUE
Meis1,79.87214866605225,2.7513333697557063,0.8058659174974829,1.0515859124861548e-4,5.53164770594294e-4,TRUE
Il17d,9.956774029510921,2.7491428664513613,2.471361348838008,0.0151426251792302,0.03533370915277134,TRUE
Adamts9,64.79349004207494,2.7488613197405063,1.6863996158913812,0.009662175221557967,0.024652481558950924,TRUE
9030025P20Rik,83.39199420094273,2.7444935415989193,1.4743608945131346,0.006996849973140935,0.018856477642440254,TRUE
Gm29763,4.156263063893419,2.7398994901084257,4.403919674353285,0.015419358442912177,0.035586256841395325,TRUE
Zbtb32,8.538747976055136,2.7383996440898537,2.7539509020436883,0.01606111401953072,0.03676878562439091,TRUE
Rtn4rl2,7.141145878781182,2.73690707491631,3.9867290680576515,0.01575967380465734,0.03614957861639832,TRUE
Nudt17,25.609230055375768,2.734557456613666,1.1128984998951728,0.0017942625882842946,0.0060825430701689845,TRUE
Slc2a9,19.278222444722793,2.7339622814720834,1.2357239211261553,0.0031694907445133876,0.009755726694256546,TRUE
Rnd1,65.52448782358542,2.7319306383476905,1.134995277236739,0.0021995925612273344,0.007201878206205903,TRUE
Trim30d,20.11115028650223,2.730356743592363,1.2844991795765084,0.004128539901942294,0.01231371062718181,TRUE
Rnft2,72.27947887045262,2.7275037574216343,1.0958515611575452,0.001827058336398852,0.006187181157549065,TRUE
3110009E18Rik,29.82587400936615,2.725652539960404,1.230445515372726,0.003319451643851324,0.010178750051928209,TRUE
Cyb5rl,69.76353069959775,2.722647023682874,0.8669717345922238,2.7402529868028765e-4,0.001240502964734203,TRUE
Slc37a2,46.94432520396355,2.721021350371186,1.1625881027560045,0.002618858950929874,0.008430631785134068,TRUE
Rps18-ps6,10.220497003368436,2.7206782988791165,2.7438699297871225,0.015090533568960326,0.035237767750210446,TRUE
Trim7,49.37002126227873,2.7187398723217395,1.1163251627965813,0.002093140450072551,0.00691681533520694,TRUE
Proser3,94.96212581633122,2.7173944689885814,1.0188041319684575,0.0012047146090558044,0.004345499150148489,TRUE
Itpka,14.134478839981426,2.7156509028433233,1.3711181128557821,0.004877516956673735,0.01408317227395701,TRUE
Mtus1,52.22587988625647,2.713347117194027,0.9463633667379543,6.511275171286394e-4,0.00258020077213302,TRUE
Foxq1,35.58095807245158,2.7122411267223305,1.307996268749687,0.004492841250188082,0.013072396958805061,TRUE
Psen2,24.62583875292087,2.7115071974578475,1.725614160458003,0.01062844789139927,0.026349031226569022,TRUE
Cage1,42.909774898605335,2.708802812987056,0.916257596951174,4.693809861007557e-4,0.00196136652171531,TRUE
